LiDAR Coverage Area Analysis
==================================================

Total number of LiDAR tiles: 3,152
Total area covered: 115,429.67 hectares
Total area covered: 1,154.30 square kilometers
Total area covered: 1,154,296,712 square meters

Individual Tile Areas:
--------------------------------------------------
Tile Name                                Area (hectares)
PRG_A01_2013_P26a_laz_0.laz              67.33          
PRG_A01_2013_P28a_laz_6.laz              67.33          
PRG_A01_2013_P24b_laz_1.laz              67.32          
PRG_A01_2013_P24a_laz_2.laz              67.31          
PRG_A01_2013_P23a_laz_1.laz              67.31          
PRG_A01_2013_P25a_laz_6.laz              67.30          
PRG_A01_2013_P25a_laz_0.laz              67.30          
SAN_A01_2014_laz_5.laz                   67.30          
PRG_A01_2013_P21a_laz_4.laz              67.28          
PRG_A01_2013_P22a_laz_2.laz              67.26          
PRG_A01_2013_P21b_laz_0.laz              67.26          
PRG_A01_2013_P23a_laz_7.laz              67.26          
PRG_A01_2013_P20a_laz_0.laz              67.23          
PRG_A01_2013_P19a_laz_0.laz              67.22          
PRG_A01_2013_P18a_laz_0.laz              67.22          
PRG_A01_2013_P18b_laz_6.laz              67.19          
HUM_A01_2013_laz_2.laz                   67.18          
PRG_A01_2013_P17a_laz_7.laz              67.17          
PRG_A01_2013_P15a_laz_3.laz              67.17          
PRG_A01_2013_P16a_laz_0.laz              67.15          
PRG_A01_2013_P13a_laz_8.laz              67.08          
PRG_A01_2013_P10a_laz_5.laz              67.05          
TAL_A01_2018_LAS_1.laz                   66.95          
CAU_A01_2014_laz_13.laz                  66.87          
CAU_A01_2012_laz_12.laz                  66.79          
PRG_A01_2013_P07b_laz_8.laz              66.78          
PRG_A01_2013_P07a_laz_0.laz              66.77          
BA3_A01_2014_laz_1.laz                   66.72          
FN3_A01_2014_P10_laz_4.laz               66.58          
PRG_A01_2013_P28b_laz_7.laz              66.49          
PRG_A01_2013_P28a_laz_0.laz              66.46          
ST3_A01_2018_P27_LAS_6.laz               66.43          
PRG_A01_2013_P02a_laz_5.laz              66.39          
TAL_A01_2013_laz_6.laz                   66.36          
FN3_A01_2014_P15_laz_1.laz               66.23          
FND_A03_2017_laz_9.laz                   66.23          
TAP_A01_2012_laz_15.laz                  66.12          
TAC_A01_2013_laz_17.laz                  65.96          
PRG_A01_2013_P22a_laz_6.laz              65.66          
ST3_A01_2018_P13_LAS_5.laz               65.37          
PRG_A01_2013_P04a_laz_3.laz              65.36          
PRG_A01_2013_P05b_laz_3.laz              65.31          
TAP_A03_2018_LAS_11.laz                  65.29          
PRG_A01_2013_P05a_laz_2.laz              65.28          
CAG_A01_2013_laz_18.laz                  65.07          
ST3_A01_2014_P25_laz_8.laz               65.04          
PRG_A01_2013_P12b_laz_5.laz              64.98          
PRG_A01_2013_P12a_laz_0.laz              64.96          
ST3_A01_2018_P20_LAS_1.laz               64.95          
PRG_A01_2013_P20a_laz_5.laz              64.81          
FN3_A01_2014_P11_laz_3.laz               64.80          
ST3_A01_2014_P09_laz_10.laz              64.68          
TAP_A02_2018_LAS_4.laz                   64.64          
HUM_A01_2018_LAS_0.laz                   64.58          
FST_A01a_2015_laz_2.laz                  64.58          
PRG_A01_2013_P01a_laz_5.laz              64.37          
FN3_A01_2014_P19_laz_5.laz               64.35          
ST3_A01_2018_P03_LAS_1.laz               64.28          
PRG_A01_2013_P14a_laz_1.laz              64.06          
PRG_A01_2013_P14b_laz_2.laz              64.05          
MMA_A01_2017_laz_6.laz                   63.90          
FN3_A01_2014_P18_laz_2.laz               63.85          
ST3_A01_2018_P03_LAS_4.laz               63.81          
FN3_A01_2014_P07_laz_0.laz               63.80          
FN3_A01_2014_P18_laz_5.laz               63.79          
PRG_A01_2013_P08a_laz_2.laz              63.74          
PRG_A01_2013_P08b_laz_5.laz              63.73          
COT_A01_2011_laz_7.laz                   63.71          
ST3_A01_2018_P05_LAS_1.laz               63.35          
ST3_A01_2018_P05_LAS_4.laz               63.35          
ST3_A01_2014_P05_laz_2.laz               63.35          
ST3_A01_2014_P05_laz_5.laz               63.34          
TAP_A02_2016_laz_5.laz                   63.27          
JAM_A01_2011_laz_6.laz                   63.25          
JAM_A01_2011_laz_5.laz                   63.24          
JAM_A01_2011_laz_4.laz                   63.24          
JAM_A01_2011_laz_3.laz                   63.24          
TAP_A02_2013_laz_6.laz                   63.23          
ST3_A01_2018_P27_LAS_2.laz               63.18          
COT_A01_2011_laz_17.laz                  63.14          
PRG_A01_2013_P03a_laz_0.laz              63.14          
FN3_A01_2014_P06_laz_7.laz               63.08          
FN3_A01_2014_P06_laz_4.laz               63.06          
PRG_A01_2013_P09b_laz_3.laz              62.80          
PRG_A01_2013_P09a_laz_5.laz              62.78          
FST_A01a_2014_laz_0.laz                  62.56          
FN3_A01_2014_P28_laz_0.laz               62.20          
FN3_A01_2014_P28_laz_3.laz               62.19          
FN3_A01_2014_P24_laz_6.laz               62.14          
PRG_A01_2013_P06b_laz_3.laz              61.98          
PRG_A01_2013_P06a_laz_5.laz              61.97          
TAP_A02_2012_laz_1.laz                   61.91          
TAP_A02_2016_laz_1.laz                   61.89          
TAP_A02_2013_laz_5.laz                   61.88          
FN3_A01_2014_P05_laz_2.laz               61.84          
PRG_A01_2013_P11a_laz_5.laz              61.71          
PRG_A01_2013_P11b_laz_2.laz              61.70          
PRG_A01_2013_P11b_laz_1.laz              61.45          
PRG_A01_2013_P11a_laz_4.laz              61.42          
TAP_A03_2018_LAS_1.laz                   61.35          
RIB_A01_2014_laz_17.laz                  61.26          
PRG_A01_2013_P06b_laz_4.laz              61.11          
PRG_A01_2013_P06a_laz_4.laz              61.09          
FN3_A01_2014_P05_laz_1.laz               61.08          
FN3_A01_2014_P23_laz_4.laz               60.93          
TAP_A02_2018_LAS_5.laz                   60.93          
FN3_A01_2014_P11_laz_5.laz               60.57          
ST3_A01_2014_P13_laz_7.laz               60.57          
JAC_A01_2015_laz_3.laz                   60.53          
JAC_A01_2015_laz_0.laz                   60.53          
TAP_A02_2018_LAS_0.laz                   60.47          
PRG_A01_2013_P09b_laz_4.laz              60.35          
PRG_A01_2013_P09a_laz_4.laz              60.33          
HUM_A01_2018_LAS_9.laz                   60.24          
PRG_A01_2013_P13a_laz_5.laz              60.23          
CAG_A01_2013_laz_5.laz                   60.22          
FNA_A01_2018_LAS_18.laz                  60.21          
FNA_A01_2018_LAS_17.laz                  60.20          
FNA_A01_2018_LAS_14.laz                  60.20          
RIB_A01_2014_laz_9.laz                   60.20          
SFX_A01_2012_laz_8.laz                   60.02          
PRG_A01_2013_P03a_laz_1.laz              59.93          
JAM_A07_2015_laz_1.laz                   59.93          
JAM_A07_2015_laz_5.laz                   59.93          
FN3_A01_2014_P15_laz_0.laz               59.82          
FNA_A01_2013_laz_10.laz                  59.78          
FN3_A01_2014_P10_laz_7.laz               59.68          
PRG_A01_2013_P24b_laz_5.laz              59.56          
PRG_A01_2013_P24a_laz_1.laz              59.53          
FST_A04_2014_laz_5.laz                   59.52          
ST3_A01_2014_P09_laz_0.laz               59.41          
MMA_A01_2017_laz_3.laz                   59.37          
PRG_A01_2013_P08a_laz_0.laz              59.36          
PRG_A01_2013_P08b_laz_6.laz              59.35          
TAL_A01_2018_LAS_7.laz                   59.34          
SFX_A02_2012_laz_8.laz                   59.32          
JAM_A01_2011_laz_1.laz                   59.22          
FST_A04_2014_laz_1.laz                   59.21          
FND_A01_2017_las_1.laz                   59.15          
PRG_A01_2013_P14b_laz_3.laz              59.14          
PRG_A01_2013_P14a_laz_2.laz              59.12          
ST3_A01_2014_P26_laz_0.laz               59.02          
FST_A04_2014_laz_0.laz                   58.91          
TAP_A01_2012_laz_3.laz                   58.88          
PRG_A01_2013_P01a_laz_6.laz              58.65          
COT_A01_2011_laz_6.laz                   58.62          
FST_A04_2014_laz_3.laz                   58.60          
PRG_A01_2013_P18b_laz_1.laz              58.53          
PRG_A01_2013_P18a_laz_4.laz              58.53          
FN3_A01_2014_P29_laz_4.laz               58.48          
ST3_A01_2014_P24_laz_2.laz               58.26          
PRG_A01_2013_P12b_laz_6.laz              58.19          
PRG_A01_2013_P12a_laz_1.laz              58.18          
TAP_A01_2012_laz_16.laz                  58.09          
FN3_A01_2014_P21_laz_1.laz               57.99          
FN3_A01_2014_P21_laz_8.laz               57.99          
PRG_A01_2013_P05b_laz_4.laz              57.77          
PRG_A01_2013_P05a_laz_3.laz              57.76          
PRG_A01_2013_P10a_laz_1.laz              57.73          
PRG_A01_2013_P04a_laz_2.laz              57.72          
ST3_A01_2018_P06_LAS_0.laz               57.39          
SFX_A01_2012_laz_0.laz                   57.38          
FN3_A01_2014_P06_laz_2.laz               57.28          
BA3_A01_2014_laz_2.laz                   57.18          
FNB_A01_2014_laz_12.laz                  57.10          
HUM_A01_2018_LAS_1.laz                   56.95          
PRG_A01_2013_P15a_laz_6.laz              56.81          
PRG_A01_2013_P02a_laz_6.laz              56.66          
FN3_A01_2014_P02_laz_1.laz               56.56          
FN3_A01_2014_P09_laz_3.laz               56.51          
CAG_A01_2013_laz_6.laz                   56.46          
ST3_A01_2018_P20_LAS_3.laz               56.41          
TAP_A04_2018_LAS_11.laz                  56.35          
PRG_A01_2013_P07b_laz_7.laz              56.30          
SFX_A01_2012_laz_14.laz                  56.30          
PRG_A01_2013_P07a_laz_1.laz              56.29          
TAP_A01_2012_laz_1.laz                   56.16          
PRG_A01_2013_P17a_laz_8.laz              56.04          
TAN_A01_2012_laz_10.laz                  55.93          
TAN_A01_2014_laz_13.laz                  55.90          
FN3_A01_2014_P13_laz_3.laz               55.89          
PRG_A01_2013_P07b_laz_4.laz              55.75          
PRG_A01_2013_P07a_laz_7.laz              55.73          
FND_A03_2017_laz_0.laz                   55.69          
FN3_A01_2014_P23_laz_2.laz               55.68          
SDM_A01_2012_laz_16.laz                  55.62          
PRG_A01_2013_P15a_laz_5.laz              55.49          
RIB_A01_2014_laz_3.laz                   55.42          
ST3_A01_2018_P13_LAS_4.laz               55.27          
ST3_A01_2014_P25_laz_2.laz               55.26          
PRG_A01_2013_P03a_laz_6.laz              55.10          
SDM_A01_2012_laz_5.laz                   54.97          
FN3_A01_2014_P11_laz_8.laz               54.71          
RIB_A01_2014_laz_5.laz                   54.56          
FST_A04_2014_laz_6.laz                   54.51          
FN3_A01_2014_P13_laz_4.laz               54.49          
PRG_A01_2013_P10a_laz_4.laz              54.40          
PRG_A01_2013_P04a_laz_8.laz              54.27          
PRG_A01_2013_P05b_laz_8.laz              54.25          
PRG_A01_2013_P05a_laz_7.laz              54.22          
PRG_A01_2013_P16a_laz_7.laz              54.22          
FN3_A01_2014_P10_laz_10.laz              54.18          
FN3_A01_2014_P09_laz_5.laz               54.18          
SAN_A02_2014_laz_6.laz                   54.17          
COT_A01_2011_laz_3.laz                   54.09          
PRG_A01_2013_P12b_laz_1.laz              54.05          
PRG_A01_2013_P12a_laz_7.laz              54.03          
FNA_A01_2018_LAS_5.laz                   53.87          
FNA_A01_2018_LAS_12.laz                  53.87          
SAN_A01_2014_laz_0.laz                   53.83          
FN3_A01_2014_P01_laz_10.laz              53.64          
ANA_A01_2017_laz_6.laz                   53.47          
FN3_A01_2014_P28_laz_6.laz               53.45          
PRG_A01_2013_P01a_laz_1.laz              53.26          
JAM_A03_2013_laz_2.laz                   53.14          
JAM_A03_2013_laz_16.laz                  53.14          
BON_A01_2018_LAS_2.laz                   53.11          
JAM_A03_2014_laz_7.laz                   52.94          
JAM_A03_2014_laz_11.laz                  52.94          
JAM_A03_2014_laz_13.laz                  52.94          
JAM_A03_2014_laz_9.laz                   52.94          
JAM_A03_2014_laz_4.laz                   52.94          
SFX_A02_2012_laz_2.laz                   52.93          
ST3_A01_2014_P05_laz_6.laz               52.91          
PRG_A01_2013_P08b_laz_1.laz              52.74          
PRG_A01_2013_P08a_laz_9.laz              52.74          
HUM_A01_2018_LAS_10.laz                  52.61          
FN3_A01_2014_P24_laz_1.laz               52.52          
FN3_A01_2014_P25_laz_5.laz               52.48          
FN3_A01_2014_P25_laz_4.laz               52.46          
HUM_A01_2018_LAS_6.laz                   52.40          
PRG_A01_2013_P20a_laz_1.laz              52.38          
PRG_A01_2013_P18b_laz_7.laz              52.28          
PRG_A01_2013_P18a_laz_1.laz              52.27          
TAL_A01_2018_LAS_3.laz                   52.05          
PRG_A01_2013_P13a_laz_7.laz              52.04          
FN3_A01_2014_P11_laz_6.laz               51.84          
PRG_A01_2013_P09b_laz_1.laz              51.81          
PRG_A01_2013_P09a_laz_1.laz              51.79          
TAL_A01_2018_LAS_4.laz                   51.77          
RIB_A01_2018_LAS_5.laz                   51.47          
ST3_A01_2018_P05_LAS_3.laz               51.44          
TAP_A03_2018_LAS_9.laz                   51.28          
PRG_A01_2013_P02a_laz_0.laz              51.23          
RIB_A01_2018_LAS_15.laz                  51.00          
CAG_A01_2013_laz_11.laz                  50.82          
PRG_A01_2013_P11a_laz_0.laz              50.76          
